driverId,p_podium,p_points,p_out,expected_position,dnf_rate_sim,position,grid,actual,year,round,actual_podium,actual_points,actual_out,p_podium_gr,p_points_gr,p_out_gr,p_podium_oh,p_points_oh,p_out_oh
tsunoda,0.0,0.069,0.931,15.0575,0.139,16,18,3,2025,11,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.012,0.3575,0.6305,12.1265,0.1655,8,13,2,2025,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.1665,0.5955,0.238,8.1505,0.157,9,7,2,2025,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
antonelli,0.0385,0.564,0.3975,10.2455,0.1545,16,10,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bearman,0.0005,0.072,0.9275,15.047,0.155,11,18,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bortoleto,0.0005,0.15,0.8495,14.1075,0.17,18,16,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
colapinto,0.0,0.0275,0.9725,15.8545,0.1425,20,20,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.1,0.6275,0.2725,8.845,0.1505,6,8,2,2025,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hadjar,0.0125,0.443,0.5445,11.476,0.1475,17,12,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.3075,0.5015,0.191,7.142,0.1645,4,5,2,2025,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hulkenberg,0.0,0.0455,0.9545,15.5375,0.159,3,19,1,2025,12,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
lawson,0.0015,0.213,0.7855,13.45,0.1635,19,15,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.2145,0.583,0.2025,7.5915,0.15,14,6,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.6445,0.206,0.1495,5.002,0.1485,5,1,2,2025,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.467,0.374,0.159,5.8805,0.1495,1,3,1,2025,12,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
ocon,0.004,0.297,0.699,12.749,0.1495,13,14,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
piastri,0.568,0.285,0.147,5.3085,0.1425,2,2,1,2025,12,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
russell,0.3805,0.454,0.1655,6.4065,0.155,10,4,2,2025,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
sainz,0.0615,0.596,0.3425,9.5835,0.1535,12,9,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.0005,0.1115,0.888,14.538,0.165,7,17,2,2025,12,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
tsunoda,0.02,0.4965,0.4835,10.9585,0.162,15,11,3,2025,12,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.285,0.5285,0.1865,7.0745,0.1555,6,5,2,2025,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
alonso,0.0,0.0295,0.9705,15.938,0.158,17,20,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
antonelli,0.0,0.0395,0.9605,15.556,0.1555,16,19,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bearman,0.0175,0.433,0.5495,11.47,0.1435,11,12,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bortoleto,0.0435,0.563,0.3935,10.2715,0.164,9,10,2,2025,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
colapinto,0.001,0.205,0.794,13.438,0.1575,19,15,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.008,0.363,0.629,12.142,0.15,10,13,2,2025,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hadjar,0.0965,0.627,0.2765,8.8735,0.1495,20,8,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.0005,0.0725,0.927,15.1265,0.1565,7,18,2,2025,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hulkenberg,0.005,0.2785,0.7165,12.735,0.1445,12,14,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
lawson,0.0705,0.6105,0.319,9.412,0.1435,8,9,2,2025,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
leclerc,0.4555,0.379,0.1655,6.068,0.1555,3,3,1,2025,13,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.3945,0.4385,0.167,6.388,0.151,4,4,2,2025,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
norris,0.643,0.201,0.156,5.038,0.155,2,1,1,2025,13,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
ocon,0.029,0.5085,0.4625,10.769,0.1575,15,11,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
piastri,0.555,0.294,0.151,5.4525,0.1495,1,2,1,2025,13,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
russell,0.2375,0.578,0.1845,7.352,0.143,5,6,2,2025,13,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
sainz,0.0005,0.095,0.9045,14.6895,0.1655,18,17,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.001,0.134,0.865,14.084,0.1435,14,16,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
tsunoda,0.1565,0.622,0.2215,8.122,0.15,13,7,3,2025,13,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
albon,0.0005,0.05,0.9495,15.549,0.1445,15,19,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.2975,0.523,0.1795,6.9665,0.155,5,5,2,2025,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
antonelli,0.0015,0.2295,0.769,13.2505,0.143,10,15,2,2025,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bearman,0.0265,0.5045,0.469,10.848,0.1585,20,11,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bortoleto,0.159,0.5985,0.2425,8.3415,0.1565,6,7,2,2025,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
colapinto,0.003,0.2845,0.7125,12.7515,0.16,18,14,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.001,0.1485,0.8505,14.16,0.1715,19,16,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hadjar,0.048,0.5535,0.3985,10.1945,0.1535,11,10,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.015,0.4395,0.5455,11.462,0.146,12,12,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hulkenberg,0.0,0.066,0.934,15.067,0.1525,13,18,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
lawson,0.0655,0.5905,0.344,9.591,0.1575,8,9,2,2025,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
leclerc,0.623,0.2135,0.1635,5.177,0.1605,4,1,2,2025,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
max_verstappen,0.113,0.622,0.265,8.7455,0.147,9,8,2,2025,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
norris,0.479,0.365,0.156,5.7725,0.1455,1,3,1,2025,14,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
ocon,0.001,0.109,0.89,14.4915,0.149,16,17,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
piastri,0.54,0.2985,0.1615,5.5745,0.155,2,2,1,2025,14,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
russell,0.395,0.433,0.172,6.457,0.16,3,4,1,2025,14,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
sainz,0.009,0.3825,0.6085,11.9555,0.1375,14,13,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.2225,0.566,0.2115,7.666,0.157,7,6,2,2025,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
tsunoda,0.0,0.0225,0.9775,15.979,0.158,17,20,3,2025,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.0025,0.2165,0.781,13.309,0.1435,5,15,2,2025,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.0505,0.5565,0.393,10.2105,0.158,8,10,2,2025,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
antonelli,0.023,0.5115,0.4655,10.7835,0.144,16,11,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bearman,0.0,0.0315,0.9685,15.965,0.1625,6,20,2,2025,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bortoleto,0.0065,0.366,0.6275,12.142,0.15,15,13,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
colapinto,0.0015,0.1585,0.84,13.935,0.147,11,16,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.003,0.291,0.706,12.8245,0.158,17,14,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hadjar,0.386,0.4435,0.1705,6.4905,0.159,3,4,1,2025,15,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.149,0.6205,0.2305,8.198,0.1435,20,7,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hulkenberg,0.0005,0.1015,0.898,14.5135,0.16,14,17,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
lawson,0.1125,0.615,0.2725,8.734,0.151,12,8,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
leclerc,0.204,0.592,0.204,7.6725,0.1515,19,6,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.479,0.3675,0.1535,5.8335,0.145,2,3,1,2025,15,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.548,0.293,0.159,5.4545,0.153,18,2,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
ocon,0.0005,0.0675,0.932,15.153,0.1575,10,18,2,2025,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
piastri,0.655,0.2,0.145,4.8705,0.142,1,1,1,2025,15,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
russell,0.284,0.5135,0.2025,7.231,0.165,4,5,2,2025,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
sainz,0.074,0.594,0.332,9.5265,0.155,13,9,3,2025,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.0,0.043,0.957,15.5525,0.1505,7,19,2,2025,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
tsunoda,0.0205,0.4175,0.562,11.6005,0.1655,9,12,2,2025,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.0055,0.2795,0.715,12.7615,0.1325,7,14,2,2025,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.1155,0.617,0.2675,8.7955,0.154,19,8,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
antonelli,0.2005,0.591,0.2085,7.7395,0.1625,9,6,2,2025,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bearman,0.033,0.5205,0.4465,10.5865,0.148,12,11,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bortoleto,0.149,0.6155,0.2355,8.2655,0.1565,8,7,2,2025,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
colapinto,0.001,0.105,0.894,14.496,0.1445,17,17,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.0,0.0305,0.9695,15.8815,0.155,16,20,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hadjar,0.0,0.044,0.956,15.5075,0.1305,10,19,2,2025,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.0445,0.5825,0.373,10.0775,0.155,6,10,2,2025,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hulkenberg,0.0135,0.43,0.5565,11.563,0.151,20,12,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
lawson,0.0,0.073,0.927,15.0605,0.144,14,18,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.379,0.4425,0.1785,6.529,0.1595,4,4,2,2025,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.635,0.2085,0.1565,5.064,0.1525,1,1,1,2025,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.552,0.285,0.163,5.5745,0.1605,2,2,1,2025,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
ocon,0.002,0.2145,0.7835,13.476,0.153,15,15,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
piastri,0.4865,0.349,0.1645,5.8975,0.1565,3,3,1,2025,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
russell,0.3055,0.5105,0.184,6.9895,0.1535,5,5,2,2025,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
sainz,0.012,0.353,0.635,12.099,0.143,11,13,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.0005,0.161,0.8385,14.0005,0.155,18,16,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
tsunoda,0.065,0.5875,0.3475,9.6355,0.1605,13,9,3,2025,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
albon,0.0,0.0455,0.9545,15.5425,0.163,13,19,3,2025,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.0295,0.4915,0.479,10.8945,0.1615,15,11,3,2025,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
antonelli,0.3655,0.4485,0.186,6.6515,0.166,4,4,2,2025,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bearman,0.0005,0.2125,0.787,13.5415,0.176,12,15,3,2025,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bortoleto,0.0055,0.359,0.6355,12.225,0.1565,11,13,3,2025,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
colapinto,0.0025,0.151,0.8465,14.027,0.1595,19,16,3,2025,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
gasly,0.0,0.0685,0.9315,15.14,0.163,18,18,3,2025,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hadjar,0.1115,0.6205,0.268,8.824,0.142,10,8,2,2025,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
hamilton,0.015,0.444,0.541,11.3575,0.138,8,12,2,2025,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hulkenberg,0.0015,0.1065,0.892,14.4995,0.159,16,17,3,2025,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
lawson,0.4715,0.3715,0.157,5.8425,0.148,5,3,2,2025,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
leclerc,0.053,0.5585,0.3885,10.071,0.151,9,10,2,2025,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.641,0.204,0.155,5.0365,0.1535,1,1,1,2025,17,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.15,0.614,0.236,8.2465,0.1515,7,7,2,2025,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
